Timestamp,Value,Status,Notes
2020-07-02 08:30:00,2820998,2,
2020-07-02 08:45:00,2821032.5,2,
2020-07-02 09:00:00,2821063.25,2,
2020-07-02 09:15:00,2821099.25,2,
2020-07-02 09:30:00,2821131.75,2,
2020-07-02 09:45:00,2821170.25,2,
2020-07-02 10:00:00,2821205.5,2,
2020-07-02 10:15:00,2821246.25,2,
2020-07-02 10:30:00,2821282.5,2,
2020-07-02 10:45:00,2821324,2,
2020-07-02 11:00:00,2821361,2,
2020-07-02 11:15:00,2821403,2,
2020-07-02 11:30:00,2821440.25,2,
2020-07-02 11:45:00,2821483.5,2,
2020-07-02 12:00:00,2821522,2,
2020-07-02 12:15:00,2821566,2,
2020-07-02 12:30:00,2821604.75,2,
2020-07-02 12:45:00,2821643.25,2,
2020-07-02 13:00:00,2821688,2,
2020-07-02 13:15:00,2821726.5,2,
2020-07-02 13:30:00,2821769.5,2,
2020-07-02 13:45:00,2821808,2,
2020-07-02 14:00:00,2821851.25,2,
2020-07-02 14:15:00,2821889.5,2,
2020-07-02 14:30:00,2821933,2,
2020-07-02 14:45:00,2821971.25,2,
2020-07-02 15:00:00,2822015,2,
2020-07-02 15:15:00,2822055.75,2,
2020-07-02 15:30:00,2822099.5,2,
2020-07-02 15:45:00,2822138.25,2,
2020-07-02 16:00:00,2822181.75,2,
2020-07-02 16:15:00,2822219.75,2,
2020-07-02 16:30:00,2822258,2,
2020-07-02 16:45:00,2822301.5,2,
2020-07-02 17:00:00,2822339.5,2,
2020-07-02 17:15:00,2822383.5,2,
2020-07-02 17:30:00,2822421.75,2,
2020-07-02 17:45:00,2822464.75,2,
2020-07-02 18:00:00,2822502.75,2,
2020-07-02 18:15:00,2822546.25,2,
2020-07-02 18:30:00,2822583.5,2,
2020-07-02 18:45:00,2822625.5,2,
2020-07-02 19:00:00,2822661.5,2,
2020-07-02 19:15:00,2822703,2,
2020-07-02 19:30:00,2822739,2,
2020-07-02 19:45:00,2822779.5,2,
2020-07-02 20:00:00,2822814.5,2,
2020-07-02 20:15:00,2822854,2,
2020-07-02 20:30:00,2822888.5,2,
2020-07-02 20:45:00,2822922.5,2,
2020-07-02 21:00:00,2822960.25,2,
2020-07-02 21:15:00,2822992.75,2,
2020-07-02 21:30:00,2823028.25,2,
2020-07-02 21:45:00,2823058.75,2,
2020-07-02 22:00:00,2823092.5,2,
2020-07-02 22:15:00,2823120.5,2,
2020-07-02 22:30:00,2823153.25,2,
2020-07-02 22:45:00,2823181.5,2,
2020-07-02 23:00:00,2823214,2,
2020-07-02 23:15:00,2823242.25,2,
2020-07-02 23:30:00,2823274.5,2,
2020-07-02 23:45:00,2823302.5,2,
2020-07-03 00:00:00,2823334,2,
2020-07-03 00:15:00,2823361.25,2,
2020-07-03 00:30:00,2823390.75,2,
2020-07-03 00:45:00,2823418.25,2,
2020-07-03 01:00:00,2823446.5,2,
2020-07-03 01:15:00,2823471.25,2,
2020-07-03 01:30:00,2823497.5,2,
2020-07-03 01:45:00,2823522,2,
2020-07-03 02:00:00,2823544.75,2,
2020-07-03 02:15:00,2823570.75,2,
2020-07-03 02:30:00,2823593.25,2,
