Timestamp,Value,Status,Comment
2020-10-04 06:45:00,1762903.875,0,""
2020-10-04 07:00:00,1762915.125,0,""
2020-10-04 07:15:00,1762926.25,0,""
2020-10-04 07:30:00,1762937.5,0,""
2020-10-04 07:45:00,1762948.75,0,""
2020-10-04 08:00:00,1762960,0,""
2020-10-04 08:15:00,1762971.125,0,""
2020-10-04 08:30:00,1762982.25,0,""
2020-10-04 08:45:00,1762993.75,0,""
2020-10-04 09:00:00,1763004.875,0,""
2020-10-04 09:15:00,1763016,0,""
2020-10-04 09:30:00,1763027.25,0,""
2020-10-04 09:45:00,1763038.375,0,""
2020-10-04 10:00:00,1763049.5,0,""
2020-10-04 10:15:00,1763059.75,0,""
2020-10-04 10:30:00,1763070.875,0,""
2020-10-04 10:45:00,1763082,0,""
2020-10-04 11:00:00,1763093.125,0,""
2020-10-04 11:15:00,1763104.25,0,""
2020-10-04 11:30:00,1763115.5,0,""
2020-10-04 11:45:00,1763126.75,0,""
2020-10-04 12:00:00,1763137.75,0,""
2020-10-04 12:15:00,1763149,0,""
2020-10-04 12:30:00,1763160.25,0,""
2020-10-04 12:45:00,1763171.375,0,""
2020-10-04 13:00:00,1763182.625,0,""
2020-10-04 13:15:00,1763193.875,0,""
2020-10-04 13:30:00,1763205,0,""
2020-10-04 13:45:00,1763216.25,0,""
2020-10-04 14:00:00,1763227.375,0,""
2020-10-04 14:15:00,1763238.5,0,""
2020-10-04 14:30:00,1763249.75,0,""
2020-10-04 14:45:00,1763261,0,""
2020-10-04 15:00:00,1763272.125,0,""
2020-10-04 15:15:00,1763283.25,0,""
2020-10-04 15:30:00,1763294.375,0,""
2020-10-04 15:45:00,1763305.5,0,""
2020-10-04 16:00:00,1763316.75,0,""
2020-10-04 16:15:00,1763327.875,0,""
2020-10-04 16:30:00,1763339.125,0,""
2020-10-04 16:45:00,1763350.375,0,""
2020-10-04 17:00:00,1763361.625,0,""
2020-10-04 17:15:00,1763372.75,0,""
2020-10-04 17:30:00,1763383.875,0,""
2020-10-04 17:45:00,1763394.875,0,""
2020-10-04 18:00:00,1763406,0,""
2020-10-04 18:15:00,1763416.25,0,""
2020-10-04 18:30:00,1763427.5,0,""
2020-10-04 18:45:00,1763438.625,0,""
2020-10-04 19:00:00,1763449.875,0,""
2020-10-04 19:15:00,1763461,0,""
2020-10-04 19:30:00,1763472.125,0,""
2020-10-04 19:45:00,1763483.25,0,""
2020-10-04 20:00:00,1763494.5,0,""
2020-10-04 20:15:00,1763505.875,0,""
2020-10-04 20:30:00,1763517.125,0,""
2020-10-04 20:45:00,1763528.25,0,""
2020-10-04 21:00:00,1763539.375,0,""
2020-10-04 21:15:00,1763550.5,0,""
2020-10-04 21:30:00,1763561.625,0,""
2020-10-04 21:45:00,1763572.75,0,""
2020-10-04 22:00:00,1763583.875,0,""
2020-10-04 22:15:00,1763595.125,0,""
2020-10-04 22:30:00,1763606.125,0,""
2020-10-04 22:45:00,1763617.5,0,""
2020-10-04 23:00:00,1763628.75,0,""
2020-10-04 23:15:00,1763639.875,0,""
2020-10-04 23:30:00,1763651,0,""
2020-10-04 23:45:00,1763662.125,0,""
2020-10-05 00:00:00,1763673.25,0,""
2020-10-05 00:15:00,1763684.375,0,""
2020-10-05 00:30:00,1763695.625,0,""
2020-10-05 00:45:00,1763706.625,0,""
2020-10-05 01:00:00,1763717.75,0,""
2020-10-05 01:15:00,1763728.875,0,""
2020-10-05 01:30:00,1763740,0,""
2020-10-05 01:45:00,1763751.125,0,""
2020-10-05 02:00:00,1763761.625,0,""
2020-10-05 02:15:00,1763772.75,0,""
2020-10-05 02:30:00,1763783.875,0,""
2020-10-05 02:45:00,1763794.875,0,""
2020-10-05 03:00:00,1763806,0,""
2020-10-05 03:15:00,1763817.125,0,""
2020-10-05 03:30:00,1763828.125,0,""
2020-10-05 03:45:00,1763839.25,0,""
2020-10-05 04:00:00,1763850.125,0,""
2020-10-05 04:15:00,1763861.25,0,""
2020-10-05 04:30:00,1763872.375,0,""
2020-10-05 04:45:00,1763883.5,0,""
2020-10-05 05:00:00,1763894.375,0,""
2020-10-05 05:15:00,1763905.5,0,""
2020-10-05 05:30:00,1763916.5,0,""
2020-10-05 05:45:00,1763927.625,0,""
2020-10-05 06:00:00,1763938.75,0,""
2020-10-05 06:15:00,1763949.75,0,""
2020-10-05 06:30:00,1763960.75,0,""
2020-10-05 06:45:00,1763971.875,0,""
2020-10-05 07:00:00,1763983,0,""
2020-10-05 07:15:00,1763994,0,""
2020-10-05 07:30:00,1764005,0,""
2020-10-05 07:45:00,1764016,0,""
2020-10-05 08:00:00,1764027,0,""
2020-10-05 08:15:00,1764038.125,0,""
2020-10-05 08:30:00,1764049.25,0,""
2020-10-05 08:45:00,1764060.25,0,""
2020-10-05 09:00:00,1764071.25,0,""
2020-10-05 09:15:00,1764082.625,0,""
2020-10-05 09:30:00,1764093.875,0,""
2020-10-05 09:45:00,1764105.25,0,""
2020-10-05 10:00:00,1764116.625,0,""
2020-10-05 10:15:00,1764127.875,0,""
2020-10-05 10:30:00,1764139.375,0,""
2020-10-05 10:45:00,1764151.125,0,""
2020-10-05 11:00:00,1764162.625,0,""
2020-10-05 11:15:00,1764174.25,0,""
2020-10-05 11:30:00,1764185.75,0,""
2020-10-05 11:45:00,1764196.625,0,""
2020-10-05 12:00:00,1764208.375,0,""
2020-10-05 12:15:00,1764220.25,0,""
2020-10-05 12:30:00,1764232,0,""
2020-10-05 12:45:00,1764243.75,0,""
2020-10-05 13:00:00,1764255.375,0,""
2020-10-05 13:15:00,1764267,0,""
2020-10-05 13:30:00,1764278.625,0,""
2020-10-05 13:45:00,1764290.375,0,""
2020-10-05 14:00:00,1764302,0,""
2020-10-05 14:15:00,1764313.75,0,""
2020-10-05 14:30:00,1764325.375,0,""
2020-10-05 14:45:00,1764336.625,0,""
2020-10-05 15:00:00,1764348.125,0,""
2020-10-05 15:15:00,1764359.5,0,""
2020-10-05 15:30:00,1764370.75,0,""
2020-10-05 15:45:00,1764382,0,""
2020-10-05 16:00:00,1764393.375,0,""
2020-10-05 16:15:00,1764404.625,0,""
2020-10-05 16:30:00,1764416,0,""
2020-10-05 16:45:00,1764427.25,0,""
2020-10-05 17:00:00,1764438.375,0,""
2020-10-05 17:15:00,1764449.625,0,""
2020-10-05 17:30:00,1764460.75,0,""
2020-10-05 17:45:00,1764472.125,0,""
2020-10-05 18:00:00,1764483.125,0,""
2020-10-05 18:15:00,1764494.25,0,""
2020-10-05 18:30:00,1764505.375,0,""
2020-10-05 18:45:00,1764516.5,0,""
2020-10-05 19:00:00,1764526.75,0,""
2020-10-05 19:15:00,1764538.75,0,""
2020-10-05 19:30:00,1764549,0,""
2020-10-05 19:45:00,1764560.25,0,""
2020-10-05 20:00:00,1764571.25,0,""
2020-10-05 20:15:00,1764582.375,0,""
2020-10-05 20:30:00,1764593.5,0,""
2020-10-05 20:45:00,1764604.625,0,""
2020-10-05 21:00:00,1764615.875,0,""
2020-10-05 21:15:00,1764627,0,""
2020-10-05 21:30:00,1764638.125,0,""
2020-10-05 21:45:00,1764649.375,0,""
2020-10-05 22:00:00,1764660.625,0,""
2020-10-05 22:15:00,1764671.625,0,""
2020-10-05 22:30:00,1764682.75,0,""
2020-10-05 22:45:00,1764693.875,0,""
2020-10-05 23:00:00,1764704.875,0,""
2020-10-05 23:15:00,1764716.125,0,""
2020-10-05 23:30:00,1764727.375,0,""
2020-10-05 23:45:00,1764738.375,0,""
2020-10-06 00:00:00,1764749.5,0,""
2020-10-06 00:15:00,1764760.625,0,""
2020-10-06 00:30:00,1764771.5,0,""
2020-10-06 00:45:00,1764782.625,0,""
2020-10-06 01:00:00,1764793.625,0,""
2020-10-06 01:15:00,1764804.75,0,""
2020-10-06 01:30:00,1764815.75,0,""
2020-10-06 01:45:00,1764826.875,0,""
2020-10-06 02:00:00,1764837.875,0,""
2020-10-06 02:15:00,1764849,0,""
2020-10-06 02:30:00,1764860,0,""
2020-10-06 02:45:00,1764870.375,0,""
2020-10-06 03:00:00,1764881.5,0,""
2020-10-06 03:15:00,1764892.5,0,""
2020-10-06 03:30:00,1764903.5,0,""
2020-10-06 03:45:00,1764914.5,0,""
2020-10-06 04:00:00,1764925.5,0,""
2020-10-06 04:15:00,1764936.375,0,""
2020-10-06 04:30:00,1764947.375,0,""
2020-10-06 04:45:00,1764958.375,0,""
2020-10-06 05:00:00,1764969.375,0,""
2020-10-06 05:15:00,1764980.25,0,""
2020-10-06 05:30:00,1764991.125,0,""
2020-10-06 05:45:00,1765002.125,0,""
2020-10-06 06:00:00,1765013,0,""
2020-10-06 06:15:00,1765024.125,0,""
2020-10-06 06:30:00,1765035,0,""
2020-10-06 06:45:00,1765046,0,""
2020-10-06 07:00:00,1765056.875,0,""
2020-10-06 07:15:00,1765067.875,0,""
2020-10-06 07:30:00,1765079,0,""
2020-10-06 07:45:00,1765090,0,""
2020-10-06 08:00:00,1765101,0,""
2020-10-06 08:15:00,1765112.125,0,""
2020-10-06 08:30:00,1765123,0,""
2020-10-06 08:45:00,1765134.25,0,""
2020-10-06 09:00:00,1765145.375,0,""
2020-10-06 09:15:00,1765156.375,0,""
2020-10-06 09:30:00,1765167.5,0,""
2020-10-06 09:45:00,1765178.625,0,""
2020-10-06 10:00:00,1765189.875,0,""
2020-10-06 10:15:00,1765201.375,0,""
2020-10-06 10:30:00,1765212.75,0,""
2020-10-06 10:45:00,1765223.25,0,""
2020-10-06 11:00:00,1765234.625,0,""
2020-10-06 11:15:00,1765246,0,""
2020-10-06 11:30:00,1765257.5,0,""
2020-10-06 11:45:00,1765268.75,0,""
2020-10-06 12:00:00,1765280.25,0,""
2020-10-06 12:15:00,1765291.625,0,""
2020-10-06 12:30:00,1765303,0,""
2020-10-06 12:45:00,1765314.375,0,""
2020-10-06 13:00:00,1765325.625,0,""
2020-10-06 13:15:00,1765337,0,""
2020-10-06 13:30:00,1765348.25,0,""
2020-10-06 13:45:00,1765359.625,0,""
2020-10-06 14:00:00,1765371,0,""
2020-10-06 14:15:00,1765382,0,""
2020-10-06 14:30:00,1765393.375,0,""
2020-10-06 14:45:00,1765404.625,0,""
2020-10-06 15:00:00,1765416,0,""
2020-10-06 15:15:00,1765427.375,0,""
2020-10-06 15:30:00,1765438.75,0,""
2020-10-06 15:45:00,1765450.25,0,""
2020-10-06 16:00:00,1765461.5,0,""
2020-10-06 16:15:00,1765472.875,0,""
2020-10-06 16:30:00,1765484.125,0,""
2020-10-06 16:45:00,1765495.5,0,""
2020-10-06 17:00:00,1765507,0,""
2020-10-06 17:15:00,1765518.375,0,""
2020-10-06 17:30:00,1765529.75,0,""
2020-10-06 17:45:00,1765541.125,0,""
2020-10-06 18:00:00,1765552.875,0,""
2020-10-06 18:15:00,1765564.625,0,""
2020-10-06 18:30:00,1765576.375,0,""
2020-10-06 18:45:00,1765587.25,0,""
2020-10-06 19:00:00,1765598.75,0,""
2020-10-06 19:15:00,1765610.25,0,""
2020-10-06 19:30:00,1765621.75,0,""
2020-10-06 19:45:00,1765633,0,""
2020-10-06 20:00:00,1765644.5,0,""
2020-10-06 20:15:00,1765656,0,""
2020-10-06 20:30:00,1765667.375,0,""
2020-10-06 20:45:00,1765678.75,0,""
2020-10-06 21:00:00,1765690.25,0,""
2020-10-06 21:15:00,1765701.625,0,""
2020-10-06 21:30:00,1765712.75,0,""
