Timestamp,Value,Status,Comment
2020-12-02 08:30:00,2336440.5,0,
2020-12-02 08:45:00,2336460.3,0,
2020-12-02 09:00:00,2336480,0,
2020-12-02 09:15:00,2336499.8,0,
2020-12-02 09:30:00,2336519.5,0,
2020-12-02 09:45:00,2336539.3,0,
2020-12-02 10:00:00,2336559,0,
2020-12-02 10:15:00,2336578.8,0,
2020-12-02 10:30:00,2336598.5,0,
2020-12-02 10:45:00,2336618.3,0,
2020-12-02 11:00:00,2336638.3,0,
2020-12-02 11:15:00,2336658,0,
2020-12-02 11:30:00,2336677.8,0,
2020-12-02 11:45:00,2336697.3,0,
2020-12-02 12:00:00,2336717.3,0,
2020-12-02 12:15:00,2336737,0,
2020-12-02 12:30:00,2336756.8,0,
2020-12-02 12:45:00,2336776.5,0,
2020-12-02 13:00:00,2336796.3,0,
2020-12-02 13:15:00,2336816.3,0,
2020-12-02 13:30:00,2336835.8,0,
2020-12-02 13:45:00,2336855.5,0,
2020-12-02 14:00:00,2336875.3,0,
2020-12-02 14:15:00,2336895,0,
2020-12-02 14:30:00,2336914.8,0,
2020-12-02 14:45:00,2336934.5,0,
2020-12-02 15:00:00,2336954,0,
2020-12-02 15:15:00,2336974,0,
2020-12-02 15:30:00,2336993.5,0,
2020-12-02 15:45:00,2337013.3,0,
2020-12-02 16:00:00,2337033.3,0,
2020-12-02 16:15:00,2337053,0,
2020-12-02 16:30:00,2337072.8,0,
2020-12-02 16:45:00,2337092.3,0,
2020-12-02 17:00:00,2337112,0,
2020-12-02 17:15:00,2337131.8,0,
2020-12-02 17:30:00,2337151.5,0,
2020-12-02 17:45:00,2337171.3,0,
2020-12-02 18:00:00,2337191,0,
2020-12-02 18:15:00,2337210.5,0,
2020-12-02 18:30:00,2337230.3,0,
2020-12-02 18:45:00,2337250,0,
2020-12-02 19:00:00,2337269.8,0,
2020-12-02 19:15:00,2337289.5,0,
2020-12-02 19:30:00,2337309.3,0,
2020-12-02 19:45:00,2337329.3,0,
2020-12-02 20:00:00,2337348.8,0,
2020-12-02 20:15:00,2337368.5,0,
2020-12-02 20:30:00,2337388.3,0,
2020-12-02 20:45:00,2337408,0,
2020-12-02 21:00:00,2337427.8,0,
2020-12-02 21:15:00,2337447.5,0,
2020-12-02 21:30:00,2337467.5,0,
2020-12-02 21:45:00,2337487,0,
2020-12-02 22:00:00,2337506.8,0,
2020-12-02 22:15:00,2337526.5,0,
2020-12-02 22:30:00,2337546.3,0,
2020-12-02 22:45:00,2337566.3,0,
2020-12-02 23:00:00,2337586,0,
2020-12-02 23:15:00,2337605.8,0,
2020-12-02 23:30:00,2337625.3,0,
2020-12-02 23:45:00,2337645,0,
2020-12-03 00:00:00,2337664.8,0,
2020-12-03 00:15:00,2337684.5,0,
2020-12-03 00:30:00,2337704.3,0,
2020-12-03 00:45:00,2337724,0,
2020-12-03 01:00:00,2337743.5,0,
2020-12-03 01:15:00,2337763.3,0,
2020-12-03 01:30:00,2337783,0,
2020-12-03 01:45:00,2337802.8,0,
2020-12-03 02:00:00,2337822.5,0,
2020-12-03 02:15:00,2337842.3,0,
2020-12-03 02:30:00,2337861.8,0,
2020-12-03 02:45:00,2337881.3,0,
2020-12-03 03:00:00,2337901,0,
2020-12-03 03:15:00,2337920.8,0,
2020-12-03 03:30:00,2337940.5,0,
2020-12-03 03:45:00,2337960.3,0,
2020-12-03 04:00:00,2337980,0,
2020-12-03 04:15:00,2337999.5,0,
2020-12-03 04:30:00,2338019.3,0,
2020-12-03 04:45:00,2338039,0,
2020-12-03 05:00:00,2338058.8,0,
2020-12-03 05:15:00,2338078.5,0,
2020-12-03 05:30:00,2338098.3,0,
2020-12-03 05:45:00,2338118,0,
2020-12-03 06:00:00,2338137.8,0,
2020-12-03 06:15:00,2338157.5,0,
2020-12-03 06:30:00,2338177.3,0,
2020-12-03 06:45:00,2338197,0,
2020-12-03 07:00:00,2338216.5,0,
2020-12-03 07:15:00,2338236.3,0,
2020-12-03 07:30:00,2338255.8,0,
2020-12-03 07:45:00,2338275.5,0,
2020-12-03 08:00:00,2338295.3,0,
2020-12-03 08:15:00,2338315,0,
2020-12-03 08:30:00,2338334.8,0,
2020-12-03 08:45:00,2338354.5,0,
2020-12-03 09:00:00,2338374.3,0,
2020-12-03 09:15:00,2338393.8,0,
2020-12-03 09:30:00,2338413.3,0,
2020-12-03 09:45:00,2338433,0,
2020-12-03 10:00:00,2338452.8,0,
2020-12-03 10:15:00,2338472.5,0,
2020-12-03 10:30:00,2338492.3,0,
2020-12-03 10:45:00,2338511.5,0,
2020-12-03 11:00:00,2338531.3,0,
2020-12-03 11:15:00,2338551,0,
2020-12-03 11:30:00,2338570.8,0,
2020-12-03 11:45:00,2338590.5,0,
2020-12-03 12:00:00,2338610,0,
2020-12-03 12:15:00,2338629.8,0,
2020-12-03 12:30:00,2338649.3,0,
2020-12-03 12:45:00,2338669,0,
2020-12-03 13:00:00,2338688.8,0,
2020-12-03 13:15:00,2338708.3,0,
2020-12-03 13:30:00,2338728,0,
2020-12-03 13:45:00,2338747.8,0,
2020-12-03 14:00:00,2338767.3,0,
2020-12-03 14:15:00,2338787,0,
2020-12-03 14:30:00,2338806.8,0,
2020-12-03 14:45:00,2338826.5,0,
2020-12-03 15:00:00,2338846.3,0,
2020-12-03 15:15:00,2338866,0,
2020-12-03 15:30:00,2338885.8,0,
2020-12-03 15:45:00,2338905,0,
2020-12-03 16:00:00,2338924.8,0,
2020-12-03 16:15:00,2338944.5,0,
2020-12-03 16:30:00,2338964.3,0,
2020-12-03 16:45:00,2338983.8,0,
2020-12-03 17:00:00,2339003.5,0,
2020-12-03 17:15:00,2339023,0,
2020-12-03 17:30:00,2339042.8,0,
2020-12-03 17:45:00,2339062.3,0,
2020-12-03 18:00:00,2339082,0,
2020-12-03 18:15:00,2339101.5,0,
2020-12-03 18:30:00,2339121.3,0,
2020-12-03 18:45:00,2339140.5,0,
2020-12-03 19:00:00,2339160.3,0,
2020-12-03 19:15:00,2339180,0,
2020-12-03 19:30:00,2339199.5,0,
2020-12-03 19:45:00,2339219.3,0,
2020-12-03 20:00:00,2339238.8,0,
2020-12-03 20:15:00,2339258.3,0,
2020-12-03 20:30:00,2339277.8,0,
2020-12-03 20:45:00,2339297.3,0,
2020-12-03 21:00:00,2339317,0,
2020-12-03 21:15:00,2339336.8,0,
2020-12-03 21:30:00,2339356.3,0,
2020-12-03 21:45:00,2339375.5,0,
2020-12-03 22:00:00,2339395,0,
2020-12-03 22:15:00,2339414.8,0,
2020-12-03 22:30:00,2339434.3,0,
2020-12-03 22:45:00,2339453.8,0,
2020-12-03 23:00:00,2339473.3,0,
2020-12-03 23:15:00,2339492.8,0,
2020-12-03 23:30:00,2339512.3,0,
2020-12-03 23:45:00,2339532,0,
2020-12-04 00:00:00,2339551.5,0,
2020-12-04 00:15:00,2339571.3,0,
2020-12-04 00:30:00,2339590.8,0,
2020-12-04 00:45:00,2339610,0,
2020-12-04 01:00:00,2339629.5,0,
2020-12-04 01:15:00,2339649.3,0,
2020-12-04 01:30:00,2339668.8,0,
2020-12-04 01:45:00,2339688.3,0,
2020-12-04 02:00:00,2339707.8,0,
2020-12-04 02:15:00,2339727.3,0,
2020-12-04 02:30:00,2339746.8,0,
2020-12-04 02:45:00,2339766.3,0,
2020-12-04 03:00:00,2339785.8,0,
2020-12-04 03:15:00,2339805.3,0,
2020-12-04 03:30:00,2339824.8,0,
2020-12-04 03:45:00,2339844,0,
2020-12-04 04:00:00,2339863.5,0,
2020-12-04 04:15:00,2339883,0,
2020-12-04 04:30:00,2339902.5,0,
2020-12-04 04:45:00,2339922,0,
2020-12-04 05:00:00,2339941.8,0,
2020-12-04 05:15:00,2339961,0,
2020-12-04 05:30:00,2339980.5,0,
2020-12-04 05:45:00,2340000,0,
2020-12-04 06:00:00,2340019.3,0,
2020-12-04 06:15:00,2340039,0,
2020-12-04 06:30:00,2340058.3,0,
2020-12-04 06:45:00,2340077.5,0,
2020-12-04 07:00:00,2340097,0,
2020-12-04 07:15:00,2340116.5,0,
2020-12-04 07:30:00,2340136,0,
2020-12-04 07:45:00,2340155.5,0,
2020-12-04 08:00:00,2340174.8,0,
2020-12-04 08:15:00,2340194.3,0,
2020-12-04 08:30:00,2340213.8,0,
2020-12-04 08:45:00,2340233.5,0,
2020-12-04 09:00:00,2340253,0,
2020-12-04 09:15:00,2340272.5,0,
2020-12-04 09:30:00,2340291.8,0,
2020-12-04 09:45:00,2340311.3,0,
2020-12-04 10:00:00,2340330.8,0,
2020-12-04 10:15:00,2340350.3,0,
2020-12-04 10:30:00,2340369.8,0,
2020-12-04 10:45:00,2340389,0,
2020-12-04 11:00:00,2340408.5,0,
2020-12-04 11:15:00,2340428,0,
2020-12-04 11:30:00,2340447.3,0,
2020-12-04 11:45:00,2340467,0,
2020-12-04 12:00:00,2340486.5,0,
2020-12-04 12:15:00,2340505.8,0,
2020-12-04 12:30:00,2340525.3,0,
2020-12-04 12:45:00,2340544.5,0,
2020-12-04 13:00:00,2340564,0,
2020-12-04 13:15:00,2340583.5,0,
2020-12-04 13:30:00,2340603,0,
2020-12-04 13:45:00,2340622.3,0,
2020-12-04 14:00:00,2340641.8,0,
2020-12-04 14:15:00,2340661.3,0,
2020-12-04 14:30:00,2340680.8,0,
2020-12-04 14:45:00,2340700.3,0,
2020-12-04 15:00:00,2340719.5,0,
2020-12-04 15:15:00,2340739,0,
2020-12-04 15:30:00,2340758.5,0,
2020-12-04 15:45:00,2340778,0,
2020-12-04 16:00:00,2340797.5,0,
2020-12-04 16:15:00,2340817,0,
2020-12-04 16:30:00,2340836.5,0,
2020-12-04 16:45:00,2340856,0,
2020-12-04 17:00:00,2340875.5,0,
2020-12-04 17:15:00,2340895,0,
2020-12-04 17:30:00,2340914.5,0,
2020-12-04 17:45:00,2340934,0,
2020-12-04 18:00:00,2340953.3,0,
2020-12-04 18:15:00,2340973,0,
2020-12-04 18:30:00,2340992.5,0,
2020-12-04 18:45:00,2341012,0,
2020-12-04 19:00:00,2341031.5,0,
2020-12-04 19:15:00,2341051,0,
2020-12-04 19:30:00,2341070,0,
2020-12-04 19:45:00,2341089.5,0,
2020-12-04 20:00:00,2341109,0,
2020-12-04 20:15:00,2341128.5,0,
2020-12-04 20:30:00,2341148,0,
2020-12-04 20:45:00,2341167,0,
2020-12-04 21:00:00,2341186.5,0,
2020-12-04 21:15:00,2341206,0,
2020-12-04 21:30:00,2341225.5,0,
2020-12-04 21:45:00,2341245,0,
2020-12-04 22:00:00,2341264.3,0,
